"ID";"COMPANYTYPECATALOGID";"COMPANYTYPECODE";"SHORTNAME";"NAME"
11574;100;"P";"Hedinger";"Aug. Hedinger GmbH & Co. KG"
11728;100;"P";"Mediset Clinical Prod.";"Mediset Clinical Prod. GmbH"
11811;100;"P";"Phylak Sachsen GmbH";"Phylak Sachsen GmbH"
11858;100;"P";"lebewohl";"lebewohl-Fabrik GmbH & Co. KG"
11922;100;"P";"B. Braun Avitum AG";"B. Braun Avitum AG"
12176;100;"P";"Georg Mittag";"Georg Mittag GmbH & Co. KG"
12437;100;"P";"Chugai Pharma";"Chugai Pharma Europe Ltd. Zweigniederlassung Deutschland"
12443;100;"P";"TEVA GmbH";"TEVA GmbH"
12445;100;"P";"Sintetica GmbH";"Sintetica GmbH"
12446;100;"P";"C.H.R. Heim Arzneimittel";"C.H.R. Heim Arzneimittel GmbH"
12508;100;"P";"Medicopharm AG";"Medicopharm AG"
13502;100;"P";"Beckman Coulter GmbH,  Primary Care Diag.";"Beckman Coulter GmbH"
13508;100;"P";"Ruhrpharm";"Ruhrpharm AG"
13520;100;"P";"Teofarma";"Teofarma S.R.I. Fabio Ferrara"
13522;100;"P";"RenaCare";"RenaCare NephroMed GmbH"
13527;100;"P";"formula Müller-Wohlfahrt Health & Fitness AG";"formula Müller-Wohlfahrt Health & Fitness AG"
13528;100;"P";"Smith & Nephew";"Smith & Nephew GmbH Woundmanagement"
13530;100;"P";"HorFerVit";"HorFerVit Pharma GmbH"
13537;100;"P";"Desma";"Desma GmbH"
13538;100;"P";"Uropharm";"Uropharm AG"
13543;100;"P";"Dr. Ausbüttel & Co. GmbH";"Dr. Ausbüttel & Co. GmbH DRACO-Verbandstoffe"
13550;100;"P";"Roche Diagnostics";"Roche Diagnostics Deutschland GmbH"
13551;100;"P";"Basics";"Basics GmbH"
13556;100;"P";"TRUW Arzneimittel GmbH";"TRUW Arzneimittel GmbH"
13567;100;"P";"Fontapharm AG";"Fontapharm AG"
13568;100;"P";"Q-Pharm";"Q-Pharm AG"
13570;100;"P";"B. Braun Melsungen AG";"B. Braun Melsungen AG"
13571;100;"P";"Asid Bonz";"Asid Bonz GmbH"
13577;100;"P";"Urgo";"Urgo GmbH"
13578;100;"P";"Bausch & Lomb GmbH Surgical";"Bausch & Lomb GmbH Surgical"
13579;100;"P";"Ypsomed";"Ypsomed GmbH"
13587;100;"P";"MEDA Pharma GmbH & Co. KG";"MEDA Pharma GmbH & Co. KG"
13589;100;"P";"MaxMedic Pharma";"MaxMedic Pharma GmbH"
13590;100;"P";"Santen";"Santen GmbH"
13593;100;"P";"Grünwalder";"Grünwalder Gesundheitsprodukte GmbH"
13594;100;"P";"Nordmark";"Nordmark Arzneimittel GmbH & Co. KG"
13601;100;"P";"Denk Pharma";"Denk Pharma GmbH & Co. KG"
13602;100;"P";"Hemopharm";"Hemopharm GmbH"
13603;100;"P";"CARINOPHARM";"CARINOPHARM GmbH"
13605;100;"P";"Blanco Pharma";"Blanco Pharma GmbH"
13607;100;"P";"BioMonde";"BioMonde GmbH"
13608;100;"P";"hameln";"hameln pharma plus GmbH"
13614;100;"P";"Admeda";"Admeda Arzneimittel GmbH"
13618;100;"P";"PharmaCept";"PharmaCept GmbH"
13620;100;"P";"Homeda";"Homeda Pharma GmbH"
13621;100;"P";"FBK";"FBK Pharma GmbH"
13627;100;"P";"CHIESI";"CHIESI GmbH"
13629;100;"P";"Actelion Pharmaceuticals";"Actelion Pharmaceuticals Deutschland GmbH"
13632;100;"P";"Swedish Orphan Biovitrum GmbH";"Swedish Orphan Biovitrum GmbH"
13634;100;"P";"BestPhago";"BestPhago GmbH"
13645;100;"P";"Apotheke";"Apotheke in der Droote"
13653;100;"P";"DinoPharm";"DinoPharm GmbH"
13656;100;"P";"Maco Pharma";"Maco Pharma International GmbH"
13662;100;"P";"pfm medical AG";"pfm medical AG"
13665;100;"P";"Dr. Beckmann Pharma GmbH";"Dr. Beckmann Pharma GmbH"
13675;100;"P";"Dr. Strauss";"Dr. Strauss Produkte Limbacher Apotheke"
13677;100;"P";"Tutogen";"Tutogen Medical GmbH"
13680;100;"P";"Dr. Zinke";"Dr. Zinke Diätetika GmbH"
13682;100;"P";"CC-Pharma";"CC-Pharma GmbH"
13687;100;"P";"Sanochemia";"Sanochemia Diagnostics Deutschland GmbH"
13688;100;"P";"Wepa Apothekenbedarf";"Wepa Apothekenbedarf GmbH & Co. KG"
13690;100;"P";"axicorp Pharma";"axicorp Pharma GmbH"
13691;100;"P";"HAEMATO PHARM GmbH";"HAEMATO PHARM GmbH"
13699;100;"P";"Gehe";"Gehe Pharma Handel GmbH"
13706;100;"P";"Linde Gas";"Linde Gas Therapeutics GmbH"
13710;100;"P";"Henry Lamotte";"Henry Lamotte Oils GmbH"
13717;100;"P";"GPU";"GPU Pharma GmbH"
13718;100;"P";"Intern Verbandst";"Intern Verbandst"
13720;100;"P";"Diaprax";"Diaprax GmbH"
13723;100;"P";"Dr. Bosshammer Pharma";"Dr. Bosshammer Pharma GmbH"
13737;100;"P";"biolitec";"biolitec pharma Ltd."
13745;100;"P";"NEOVII Biotech";"NEOVII Biotech GmbH"
13752;100;"P";"Dr. Armah";"Dr. Armah - Biomedica GmbH & Co. KG"
13755;100;"P";"GE Healthcare Buchler";"GE Healthcare Buchler GmbH & Co. KG"
13758;100;"P";"Medi GmbH & Co. KG";"Medi GmbH & Co. KG"
13765;100;"P";"NOBOPHARM";"Nobopharm GmbH Pharmahandel Pharmahandel"
13771;100;"P";"ARCANA";"ARCANA Dr. Sewerin GmbH & Co. KG Arzneimittel-Herstellung"
13784;100;"P";"Roxall Medizin GmbH";"Roxall Medizin GmbH"
13786;100;"P";"B & K Nutripharm";"B & K Nutripharm GmbH"
13794;100;"P";"Alpha C. Pharm";"Alpha C. Pharm GmbH"
13796;100;"P";"Nomosan";"Nomosan GmbH"
13798;100;"P";"BD Medical - Diabetes Care";"BD Medical - Diabetes Care Becton Dickinson GmbH"
13810;100;"P";"OXO Translational Science GmbH";"OXO Translational Science GmbH"
13814;100;"P";"lege artis Pharma";"lege artis Pharma GmbH + Co. KG"
13819;100;"P";"OmniVision GmbH";"OmniVision GmbH"
13820;100;"P";"Lapharm";"Lapharm GmbH"
13821;100;"P";"Miltenyi Biotec";"Miltenyi Biotec GmbH"
13954;100;"P";"ConvaTec (Germany) GmbH";"ConvaTec (Germany) GmbH"
14236;100;"P";"MR Pharma";"MR Pharma GmbH"
14318;100;"P";"Med Pharma Service GmbH";"Med Pharma Service GmbH"
14340;100;"P";"Kwizda Pharma";"Kwizda Pharma GmbH"
14351;100;"P";"Serumwerk Bernburg Vertriebs Gmbh";"Serumwerk Bernburg Vertriebs GmbH"
14400;100;"P";"Daniel Groz Söhne";"Daniel Groz Söhne GmbH & Co. KG"
14562;100;"P";"Megro GmbH & Co. KG";"Megro GmbH & Co. KG"
14724;100;"P";"Ormed";"Ormed GmbH"
14817;100;"P";"sanPharma";"sanPharma GmbH"
14845;100;"P";"Airportpharm GmbH";"Airportpharm GmbH"
14848;100;"P";"Aabenrapharma S.P.R.L.";"Aabenrapharma S.P.R.L."
14884;100;"P";"Sankt Johanser";"Sankt Johanser Naturheilmittelvertrieb GmbH"
14948;100;"P";"Schlossberg Apotheke";"Schlossberg Apotheke"
15053;100;"P";"Vital Nutrition GmbH";"Vital Nutrition GmbH"
15134;100;"P";"Dr. Zinsser Arzneimittel";"Dr. Zinsser Arzneimittel"
15147;100;"P";"Mölnlycke Health Care GmbH";"Mölnlycke Health Care GmbH"
15165;100;"P";"Peter Kölln GmbH & Co. KGaA";"Peter Kölln GmbH & Co. KGaA"
15242;100;"P";"LABORDEPPE";"Laboratorium Dr. Deppe GmbH"
15454;100;"P";"ECOS";"ECOS Vertriebs GmbH"
15542;100;"P";"Fein Elast GmbH";"Fein Elast GmbH"
15547;100;"P";"GlaxoSmithKline - OTC Medicines";"GlaxoSmithKline Consumer Healthcare GmbH & Co. KG OTC Medicines"
15678;100;"P";"Lipomed";"Lipomed GmbH"
15682;100;"P";"medithek GmbH";"medithek GmbH"
15683;100;"P";"Otsuka Pharma";"Otsuka Pharma GmbH"
15684;100;"P";"Gecko Pharma";"Gecko Pharma GmbH"
15686;100;"P";"Bauerfeind Phlebologie";"Bauerfeind AG Geschäftsbereich Phlebologie"
15689;100;"P";"Ecolab";"Ecolab Deutschland GmbH"
15692;100;"P";"Aenova IP GmbH";"Aenova IP GmbH"
15696;100;"P";"Primed Halberstadt";"Primed Halberstadt Medizintechnik GmbH"
15703;100;"P";"Hikma Pharma";"Hikma Pharma GmbH"
15707;100;"P";"Sophien Arzneimittel";"Sophien Arzneimittel GmbH"
15712;100;"P";"B. Diener";"B. Diener Naturheilmittel e.K."
15726;100;"P";"Merck Serono";"Merck Serono GmbH"
15733;100;"P";"MBP";"MBP Medical Biomaterial Products GmbH"
15735;100;"P";"Heraeus Medical";"Heraeus Medical GmbH"
15738;100;"P";"Dr. Gustav Klein GmbH & Co. KG";"Dr. Gustav Klein GmbH & Co. KG Arzneipflanzenpräparate"
15740;100;"P";"AAA Pharma";"AAA Pharma GmbH"
15743;100;"P";"Dr. Willmar Schwabe GmbH & Co. KG";"Dr. Willmar Schwabe GmbH & Co. KG"
15744;100;"P";"Rowa Wagner";"Rowa Wagner GmbH & Co. KG"
15746;100;"P";"Schoenenberger";"Walther Schoenenberger GmbH & Co KG"
15748;100;"P";"Johnson & Johnson";"Johnson & Johnson GmbH"
15749;100;"P";"ScheBo Biotech AG";"ScheBo Biotech AG"
15750;100;"P";"Fagron";"Fagron GmbH & Co. KG"
15755;100;"P";"Avitale by Mikro-Shop";"Avitale by Mikro-Shop Handels GmbH"
15756;100;"P";"Astellas";"Astellas Pharma GmbH"
15760;100;"P";"Mitsubishi Tanabe Pharma GmbH";"Mitsubishi Tanabe Pharma GmbH"
15762;100;"P";"Spagyros GmbH";"Spagyros GmbH"
15767;100;"P";"Berco";"Berco - Arzneimittel Gottfried Herzberg GmbH"
15768;100;"P";"Apo Care";"Apo Care Pharma GmbH"
15771;100;"P";"Haupt";"Adolf Haupt & Co. GmbH"
15772;100;"P";"Hecht Pharma";"Hecht Pharma GmbH"
15775;100;"P";"PB Pharma";"PB Pharma GmbH"
15777;100;"P";"Sanofi-Aventis";"Sanofi-Aventis Deutschland GmbH"
15778;100;"P";"Adler Pharma";"Adler Pharma Produktion und Vertrieb GmbH"
15779;100;"P";"Kessel";"Kessel medintim GmbH"
15781;100;"P";"Pari GmbH";"Pari GmbH"
15790;100;"P";"Isopharm";"Isopharm GmbH"
15791;100;"P";"Schittenhelm";"Dr. Schittenhelm Pharma GmbH & Co. KG"
15792;100;"P";"STRAGEN";"STRAGEN Pharma GmbH"
15793;100;"P";"Petrasch";"Mr. Petrasch GmbH & Co. Chem. Pharm. Fabrik"
15795;100;"P";"Théa Pharma";"Théa Pharma GmbH"
15797;100;"P";"Bendalis";"Bendalis GmbH"
15800;100;"P";"Pascoe Vital GmbH";"Pascoe Vital GmbH"
15803;100;"P";"Quiris Healthcare";"Quiris Healthcare GmbH & Co. KG"
15805;100;"P";"Biocell";"Biocell Gesellschaft für Biotechnologie mbH"
15806;100;"P";"nutrimmun GmbH";"nutrimmun GmbH"
15807;100;"P";"ApoFit";"ApoFit Arzneimittelvertrieb GmbH"
15809;100;"P";"DecouVie GmbH";"DecouVie GmbH"
15811;100;"P";"Pharmore GmbH";"Pharmore GmbH"
15813;100;"P";"Lannacher Heilmittel";"Lannacher Heilmittel Ges.m.b.H."
15822;100;"P";"Dr. Hamann GmbH";"Dr. Hamann GmbH"
15824;100;"P";"Hager & Werken";"Hager & Werken GmbH & Co. KG"
15825;100;"P";"Safromed";"Safromed oHG"
15830;100;"P";"Carl Hoernecke GmbH";"Carl Hoernecke GmbH"
15831;100;"P";"Claude Pharma";"Claude Pharma"
15844;100;"P";"Grifols Deutschland GmbH";"Grifols Deutschland GmbH"
15848;100;"P";"Abis-Pharma";"Abis-Pharma"
15851;100;"P";"OMT GmbH & Co. KG";"OMT GmbH & Co. KG optimal medical therapies"
15852;100;"P";"axcount Generika";"axcount Generika AG"
15853;100;"P";"Campro Scientific";"Campro Scientific GmbH"
15854;100;"P";"Nawa Heilmittel";"Nawa Heilmittel GmbH"
15858;100;"P";"Dr. Theiss Naturwaren";"Dr. Theiss Naturwaren GmbH"
15861;100;"P";"Albomed GmbH";"Albomed GmbH"
15863;100;"P";"Celgene GmbH";"Celgene GmbH"
15864;100;"P";"Stryker";"Stryker GmbH & Co. KG"
15868;100;"P";"Pelikan-Apotheke";"Pelikan-Apotheke"
15871;100;"P";"Axios Pharma GmbH";"Axios Pharma GmbH"
15874;100;"P";"Ardo medical";"Ardo medical GmbH"
15875;100;"P";"Recordati";"Recordati Industria Chimica e Farmaceutica S.p.A."
15876;100;"P";"Pharma Mar S.A.";"Pharma Mar S.A."
15877;100;"P";"gabmed GmbH";"gabmed GmbH Praxis- u. Drogendiagnostik"
15878;100;"P";"KRKA";"Krka, tovarna zdravil, d. d., Novo mesto"
15880;100;"P";"Tauro-Implant GmbH";"Tauro-Implant GmbH"
15881;100;"P";"Alexion Pharma";"Alexion Pharma Germany GmbH"
15882;100;"P";"Vifor Pharma";"Vifor Pharma Deutschland GmbH"
15887;100;"P";"Amdipharm Limited";"Amdipharm Limited"
15888;100;"P";"Johnson & Johnson GmbH OTC";"Johnson & Johnson GmbH OTC"
15889;100;"P";"Bracco Imaging";"Bracco Imaging Deutschland GmbH"
15891;100;"P";"ETHICON Biosurgic";"Johnson & Johnson MEDICAL GmbH Bereich ETHICON Biosurgic"
15892;100;"P";"Kyberg";"Kyberg Pharma Vertriebs GmbH"
15894;100;"P";"Pharmachem";"Pharmachem GmbH & Co. KG"
15895;100;"P";"Sysmex Deutschland GmbH";"Sysmex Deutschland GmbH"
15896;100;"P";"Werner Schmidt Pharma GmbH";"Werner Schmidt Pharma GmbH"
15898;100;"P";"Fair-Med";"Fair-Med Healthcare GmbH"
15900;100;"P";"Medi-Spezial";"Medi-Spezial Arzt- & Praxis Service GmbH"
15901;100;"P";"Medpro GmbH";"Medpro GmbH"
15902;100;"P";"actiPART GmbH";"actiPART GmbH medizinischer Großhandel"
15903;100;"P";"Imcarmed GmbH";"Imcarmed GmbH"
15904;100;"P";"ZytoService Deutschland GmbH";"ZytoService Deutschland GmbH"
15907;100;"P";"Med Trust GmbH";"Med Trust GmbH"
15908;100;"P";"Metrado GmbH";"Metrado GmbH"
15909;100;"P";"MSP bodmann GmbH";"MSP bodmann GmbH"
15912;100;"P";"Agfa HealthCare";"Agfa HealthCare Imaging Agents GmbH"
15913;100;"P";"Seqirus GmbH";"Seqirus GmbH"
15915;100;"P";"IME-DC GmbH";"IME-DC GmbH"
15916;100;"P";"HMM";"HMM Diagnostics GmbH"
15918;100;"P";"SmithKline Beecham Pharma";"SmithKline Beecham Pharma GmbH & Co. KG"
15919;100;"P";"Medvec";"Medvec International"
15920;100;"P";"Pharmadoc";"Pharmadoc GmbH"
15922;100;"P";"mtb";"mtb GmbH"
15923;100;"P";"Dytrex";"Dytrex Ltd. Div. Infopia"
15925;100;"P";"Imaco GmbH";"Imaco GmbH"
15927;100;"P";"Convergent";"Convergent Technologies GmbH & Co. KG"
15928;100;"P";"Easy Check";"Easy Check GmbH & Co. KG"
15929;100;"P";"Medipan GmbH";"Medipan GmbH"
15930;100;"P";"Cignus GmbH";"Cignus GmbH"
15935;100;"P";"H & H Diabetescare";"H & H Diabetescare GmbH"
15939;100;"P";"HÄLSA";"HÄLSA Pharma GmbH"
15942;100;"P";"Contura Deutschland GmbH";"Contura Deutschland GmbH"
15943;100;"P";"Beckmann Coulter GmbH";"Beckmann Coulter GmbH Betriebsstätte Marburg"
15945;100;"P";"Merz Dental GmbH";"Merz Dental GmbH"
15948;100;"P";"Delphin Apotheke";"Delphin Apotheke"
15949;100;"P";"Burton Feingold";"Burton Feingold Pharmavertrieb"
15950;100;"P";"Ibisqus GmbH";"Ibisqus GmbH"
15951;100;"P";"DIVAPHARMA GmbH";"DIVAPHARMA GmbH"
15952;100;"P";"biomo-vital GmbH";"biomo-vital GmbH"
15954;100;"P";"drepharm Handel GmbH";"drepharm Handel GmbH"
15955;100;"P";"Nordic Pharma GmbH";"Nordic Pharma GmbH"
15956;100;"P";"Hans Karrer";"Hans Karrer GmbH"
15957;100;"P";"Siemens Healthcare Diagnostics GmbH";"Siemens Healthcare Diagnostics GmbH"
15958;100;"P";"Klopfer Nährmittel GmbH";"Klopfer Nährmittel GmbH"
15959;100;"P";"CNP Pharma";"CNP Pharma GmbH"
15960;100;"P";"Optopan Pharma GmbH";"Optopan Pharma GmbH"
15962;100;"P";"r.p. pharma GmbH";"r.p. pharma GmbH"
15963;100;"P";"Lofarma Deutschland GmbH";"Lofarma Deutschland GmbH"
15964;100;"P";"Orthim GmbH & Co. KG";"Orthim GmbH & Co. KG"
15966;100;"P";"Plasmaconcept AG";"Plasmaconcept AG"
15967;100;"P";"Medtronic GmbH";"Medtronic GmbH"
15970;100;"P";"Onkovis";"Onkovis GmbH"
15972;100;"P";"Allergan Pharmaceuticals Ireland";"Allergan Pharmaceuticals Ireland"
15973;100;"P";"Globalis - Oase der Natur";"Globalis - Oase der Natur"
15976;100;"P";"BR Pharma Internat. Ltd.";"BR Pharma Internat. Ltd."
15977;100;"P";"Biokirch GmbH";"Biokirch GmbH"
15980;100;"P";"IIP Institut";"IIP Institut für industrielle Pharmazie Forschungs- und Entwicklungs GmbH"
15981;100;"P";"Kräuterhaus Sanct Bernhard KG";"Kräuterhaus Sanct Bernhard KG"
15982;100;"P";"Pronovis GmbH";"Pronovis GmbH"
15987;100;"P";"BEURER GmbH";"BEURER GmbH Gesundheit und Wohlbefinden"
15988;100;"P";"Bluefish Pharma GmbH";"Bluefish Pharma GmbH"
15989;100;"P";"Synthon BV";"Synthon BV"
15992;100;"P";"Dr. Kleine Pharma GmbH";"Dr. Kleine Pharma GmbH"
15996;100;"P";"IVT Imuno S.R.O.";"IVT Imuno S.R.O."
15998;100;"P";"Diagnostik Nord";"Diagnostik Nord GmbH"
15999;100;"P";"Ekkehard Stammler";"Ekkehard Stammler Medizintechnik Medizinischer Großhandel"
16000;100;"P";"Beiersdorf AG Eucerin";"Beiersdorf AG Eucerin"
16003;100;"P";"The Medicines Company Dtl. GmbH";"The Medicines Company Dtl. GmbH"
16004;100;"P";"Lemoine Germany GmbH";"Lemoine Germany GmbH"
16005;100;"P";"Inopha GmbH";"Inopha GmbH"
16006;100;"P";"B-E Imaging GmbH";"B-E Imaging GmbH"
16008;100;"P";"Berger";"Berger Med GmbH"
16011;100;"P";"GIB Pharma GmbH";"GIB Pharma GmbH"
16013;100;"P";"Aristo Pharma";"Aristo Pharma GmbH"
16014;100;"P";"RD-Pharma E.K.";"RD-Pharma E.K."
16016;100;"P";"Vipharm GmbH";"Vipharm GmbH"
16018;100;"P";"1001 Artikel Medical";"1001 Artikel Medical GmbH"
16019;100;"P";"Mohren-Apotheke";"Mohren-Apotheke zu St. Lorenz"
16020;100;"P";"Junek Europ-Vertrieb GmbH";"Junek Europ-Vertrieb GmbH Zweigniederlassung"
16022;100;"P";"BIO-H-TIN Pharma GmbH";"BIO-H-TIN Pharma GmbH & Co. KG"
16024;100;"P";"Nordmedica A / S";"Nordmedica A / S"
16025;100;"P";"Omnicare Pharma GmbH";"Omnicare Pharma GmbH"
16030;100;"P";"Kulzer GmbH";"Kulzer GmbH"
16033;100;"P";"Aaston Healthcare GmbH";"Aaston Healthcare GmbH"
16035;100;"P";"cosmode-Vertrieb";"cosmode-Vertrieb"
16037;100;"P";"Orthomol";"Orthomol Pharm. Vertr. GmbH"
16041;100;"P";"Polytech";"Polytech Domilens GmbH"
16045;100;"P";"DocMorris";"DocMorris Kooperationen GmbH"
16046;100;"P";"HRA Pharma Deutschland GmbH";"HRA Pharma Deutschland GmbH"
16047;100;"P";"Max Pharma GmbH";"Max Pharma GmbH"
16049;100;"P";"SanTecTrade GmbH";"SanTecTrade GmbH"
16050;100;"P";"Coloplast GmbH";"Coloplast GmbH"
16053;100;"P";"ZytoService Deutschland GmbH";"ZytoService Deutschland GmbH Deutschland"
16054;100;"P";"Aurobindo";"Aurobindo Pharma GmbH"
16056;100;"P";"Sebapharma";"Sebapharma GmbH & Co. KG"
16057;100;"P";"ilapo Internationale Ludwigs-Arzneimittel";"ilapo Internationale Ludwigs-Arzneimittel GmbH"
16058;100;"P";"Animalpharma";"Animalpharma GmbH"
16059;100;"P";"Kora Healthcare";"Kora Healthcare"
16064;100;"P";"Heinrich Klenk";"Heinrich Klenk GmbH & Co. KG"
16066;100;"P";"Herbeta";"Herbeta"
16067;100;"P";"Otto Fischar GmbH & Co. KG";"Otto Fischar GmbH & Co. KG"
16071;100;"P";"Uromed";"Uromed Kurt Drews GmbH"
16072;100;"P";"Inter Pharm";"Inter Pharm Arzneimittel GmbH"
16073;100;"P";"FF DIAGNOSTIC";"Ff Diagnostic-Vertrieb GmbH"
16074;100;"P";"Burg Apotheke";"Burg Apotheke Uwe-Bernd Rose"
16076;100;"P";"ForaCare Suisse AG";"ForaCare Suisse AG"
16077;100;"P";"C.R. Bard GmbH";"C.R. Bard GmbH"
16080;100;"P";"Microtek Medical B.V.";"Microtek Medical B.V."
16081;100;"P";"Importhaus Wilms";"Importhaus Wilms / Impuls GmbH & Co KG"
16083;100;"P";"Heunet Pharma GmbH";"Heunet Pharma GmbH"
16084;100;"P";"Aktivmed GmbH";"Aktivmed GmbH"
16085;100;"P";"Phametra GmbH";"Phametra GmbH"
16086;100;"P";"Rehaforum";"Rehaforum Medical GmbH"
16088;100;"P";"Sun Pharmaceuticals";"Sun Pharmaceuticals Germany GmbH"
16090;100;"P";"Spreewälder";"Spreewälder Arzneimittel GmbH"
16092;100;"P";"Alere";"Alere GmbH"
16093;100;"P";"DocLab GmbH";"DocLab GmbH"
16094;100;"P";"ADL Pharma GmbH";"ADL Pharma GmbH"
16095;100;"P";"Medipolis";"Medipolis Produktion GmbH & Co. KG"
16096;100;"P";"TauroPharm GmbH";"TauroPharm GmbH"
16097;100;"P";"Luye Pharma AG";"Luye Pharma AG"
16098;100;"P";"Dr. Jacob's Medical GmbH";"Dr. Jacob's Medical GmbH"
16099;100;"P";"Lobeck";"Lobeck Medical AG"
16101;100;"P";"BB Farma S.R.L.";"BB Farma S.R.L."
16102;100;"P";"Exeltis Germany GmbH";"Exeltis Germany GmbH"
16103;100;"P";"Senagold Naturheilmittel GmbH";"Senagold Naturheilmittel GmbH"
16104;100;"P";"DELTAMEDICA GmbH";"DELTAMEDICA GmbH"
16105;100;"P";"Paracelsia Pharma GmbH";"Paracelsia Pharma GmbH"
16106;100;"P";"adjupharm GmbH";"adjupharm GmbH"
16108;100;"P";"Wörner";"Wörner Medizinprodukte und Logistik GmbH"
16109;100;"P";"Indivior Eu Ltd.";"Indivior Eu Ltd."
16110;100;"P";"T & D Pharma GmbH";"T & D Pharma GmbH"
16112;100;"P";"Eve Packs GmbH";"Eve Packs GmbH"
16113;100;"P";"Biebertaler Blutegelzucht GmbH";"Biebertaler Blutegelzucht GmbH"
16114;100;"P";"Ophcon GmbH & Co. KG";"Ophcon GmbH & Co. KG"
16116;100;"P";"Burgenstern GMBH";"Burgenstern GMBH"
16118;100;"P";"Medesign J.C. GmbH";"Medesign J.C. GmbH"
16119;100;"P";"Libra-Pharm GmbH";"Libra-Pharm GmbH"
16120;100;"P";"Eurocontrast GmbH";"Eurocontrast GmbH"
16121;100;"P";"Sana Vita";"Sana Vita GmbH"
16122;100;"P";"ViiV Healthcare";"ViiV Healthcare GmbH"
16123;100;"P";"Pharmastore";"Pharmastore pharmaz. Produkte GmbH"
16125;100;"P";"Cronauer";"Rudolf Cronauer Dipl.-Ing. Handelsvermittlung Medizinsysteme"
16126;100;"P";"Emperra GmbH";"Emperra GmbH E-Health Technologies"
16127;100;"P";"Cegla";"R. Cegla GmbH & Co. KG"
16128;100;"P";"Wiggenhauser";"Wiggenhauser Vertriebs-GmbH"
16130;100;"P";"AgaMatrix";"AgaMatrix Inc."
16131;100;"P";"Pari Pharma GmbH";"Pari Pharma GmbH"
16133;100;"P";"Benevi";"Benevi Med GmbH & Co. KG"
16135;100;"P";"Milinda GmbH & Co. KG";"Milinda GmbH & Co. KG"
16138;100;"P";"CareCept Medical GmbH";"CareCept Medical GmbH"
16140;100;"P";"Hitado";"Hitado GmbH"
16142;100;"P";"Neubourg";"Neubourg Skin Care GmbH"
16143;100;"P";"Blücher-Schering";"Blücher-Schering GmbH & Co. KG Fabrik chem.-pharmaz. Präparate"
16144;100;"P";"medi1one";"medi1one medical gmbh"
16145;100;"P";"EURO RX Arzneimittel GmbH";"EURO RX Arzneimittel GmbH"
16146;100;"P";"Curaden Germany GmbH";"Curaden Germany GmbH"
16147;100;"P";"Fresenius Nephrologica";"Fresenius Medical Care Nephrologica Deutschland GmbH"
16148;100;"P";"Sinclair Pharma GmbH";"Sinclair Pharma GmbH"
16149;100;"P";"Biofrid-Cosmetic";"Biofrid-Cosmetic GmbH & Co. KG"
16150;100;"P";"For Life GmbH";"For Life - Produktions- u. Vertriebsges. für Heil- und Hilfsmittel mbH"
16151;100;"P";"Supplementa";"Supplementa Corporation B.V."
16152;100;"P";"Pro Natura";"Pro Natura Gesellschaft für gesunde Ernährung GmbH"
16153;100;"P";"Hirundo Products";"Hirundo Products Vertriebsanstalt Mauren"
16154;100;"P";"Anusan GmbH";"Anusan GmbH Gesundheitsprodukte"
16155;100;"P";"11 A Nutritheke GmbH";"11 A Nutritheke GmbH"
16157;100;"P";"BIOTHERAX";"BIOTHERAX biochemisch-pharmazeutische GmbH"
16158;100;"P";"AGEPHA Pharma";"AGEPHA Pharma s.r.o."
16162;100;"P";"MPC";"MPC INTERNATIONAL S.A."
16163;100;"P";"B2B Medical";"B2B Medical GmbH"
16164;100;"P";"Pharmaxis Pharmaceuticals Ltd.";"Pharmaxis Pharmaceuticals Ltd."
16165;100;"P";"Italfarmaco S.p.A.";"Italfarmaco S.p.A."
16168;100;"P";"Medice Pharma";"Medice Pharma GmbH & Co. KG"
16173;100;"P";"Bristol-Myers Squibb/Pfizer Pharma";"Vertriebsgemeinschaft Bristol-Myers Squibb GmbH & Co. KGaA/Pfizer Pharma GmbH"
16175;100;"P";"Antiseptica";"Antiseptica Dr. Hans-Joachim Molitor GmbH"
16176;100;"P";"Scarapharm GmbH";"Scarapharm chemisch-pharmazeutische Produkte GmbH"
16177;100;"P";"axunio Pharma";"axunio Pharma GmbH"
16178;100;"P";"Bioprojet Pharma";"Bioprojet Pharma"
16180;100;"P";"Nestle Nutrition GmbH";"Nestle Nutrition GmbH"
16183;100;"P";"Velag Pharma GmbH";"Velag Pharma GmbH"
16184;100;"P";"Reform Ölmühle Haiterbach GmbH";"Reform Ölmühle Haiterbach GmbH"
16185;100;"P";"Büttner-Frank GmbH";"Büttner-Frank GmbH"
16186;100;"P";"Helago Pharma GmbH";"Helago Pharma GmbH"
16187;100;"P";"Dr. Schumacher GmbH";"Dr. Schumacher GmbH"
16189;100;"P";"Grüner Pharmavertrieb";"Grüner Pharmavertrieb"
16190;100;"P";"C+V Pharma Depot GmbH";"C+V Pharma Depot GmbH"
16191;100;"P";"Desomed";"Desomed Dr. Trippen GmbH"
16192;100;"P";"Schumann-Morwinski";"Schumann-Morwinski Vertrieb + Kommunikation GmbH & Co. KG"
16194;100;"P";"Gynlameda GmbH";"Gynlameda GmbH"
16195;100;"P";"ALTAMEDICS GmbH";"ALTAMEDICS GmbH"
16196;100;"P";"Sanitas";"Sanitas GmbH & Co. KG"
16197;100;"P";"Tillomed Pharma";"Tillomed Pharma GmbH"
